Volume,Doors,Style
0.2557251908396947,0.6666666666666666,SUV
0.17938931297709923,0.0,Sedan
0.35114503816793896,0.6666666666666666,Pickup
0.24427480916030533,0.6666666666666666,Sedan
0.2595419847328244,0.9999999999999999,SUV
0.3740458015267175,0.6666666666666666,SUV
0.3129770992366412,0.6666666666666666,Pickup
0.30534351145038163,0.6666666666666666,Sedan
0.36641221374045796,0.9999999999999999,SUV
0.21755725190839695,0.6666666666666666,Jeep
0.24045801526717556,0.6666666666666666,Sedan
0.3244274809160306,0.6666666666666666,SUV
0.21755725190839695,0.6666666666666666,Sedan
0.3702290076335878,0.6666666666666666,Pickup
0.23664122137404578,0.6666666666666666,Sedan
0.2748091603053435,0.9999999999999999,Sedan
0.29389312977099236,0.6666666666666666,Sedan
0.4885496183206106,0.9999999999999999,SUV
0.1679389312977099,0.0,Sedan
0.2595419847328244,0.6666666666666666,SUV
0.32061068702290074,0.6666666666666666,Pickup
0.21374045801526717,0.6666666666666666,Sedan
0.2251908396946565,0.6666666666666666,Sedan
0.24427480916030533,0.6666666666666666,Sedan
0.40839694656488545,0.6666666666666666,SUV
0.49618320610687017,0.6666666666666666,SUV
0.25190839694656486,0.6666666666666666,Sedan
0.3702290076335878,0.6666666666666666,SUV
0.05725190839694658,0.0,Jeep
0.2480916030534351,0.6666666666666666,SUV
0.2557251908396947,0.9999999999999999,SUV
0.2595419847328244,0.6666666666666666,SUV
0.12213740458015268,0.0,Jeep
0.2251908396946565,0.6666666666666666,SUV
0.19465648854961834,0.6666666666666666,SUV
0.2824427480916031,0.6666666666666666,Sedan
0.2480916030534351,0.6666666666666666,Sedan
0.232824427480916,0.6666666666666666,Sedan
0.3702290076335878,0.6666666666666666,Pickup
0.3549618320610687,0.6666666666666666,SUV
0.0,0.6666666666666666,SUV
0.2557251908396947,0.9999999999999999,SUV
0.40458015267175573,0.9999999999999999,SUV
0.2557251908396947,0.6666666666666666,SUV
0.3435114503816794,0.6666666666666666,SUV
0.5038167938931297,0.6666666666666666,Pickup
0.5076335877862594,0.6666666666666666,SUV
0.29389312977099236,0.6666666666666666,Sedan
0.2709923664122137,0.6666666666666666,SUV
0.22137404580152673,0.6666666666666666,Sedan
0.9999999999999999,0.9999999999999999,Van
0.25190839694656486,0.6666666666666666,Jeep
0.3129770992366412,0.9999999999999999,SUV
0.21374045801526717,0.6666666666666666,Sedan
0.3587786259541984,0.6666666666666666,Pickup
0.32061068702290074,0.6666666666666666,Sedan
0.2748091603053435,0.0,Sedan
0.2251908396946565,0.6666666666666666,Sedan
0.3587786259541984,0.6666666666666666,Pickup
0.49236641221374045,0.9999999999999999,SUV
0.40839694656488545,0.6666666666666666,SUV
0.2824427480916031,0.6666666666666666,Sedan
0.2748091603053435,0.6666666666666666,Sedan
0.36641221374045796,0.6666666666666666,SUV
0.6030534351145038,0.9999999999999999,Van
0.32061068702290074,0.6666666666666666,Pickup
0.2595419847328244,0.9999999999999999,SUV
0.43511450381679384,0.9999999999999999,SUV
0.3129770992366412,0.6666666666666666,Sedan
0.4274809160305343,0.6666666666666666,Van
0.21374045801526717,0.6666666666666666,SUV
0.24045801526717556,0.6666666666666666,Sedan
0.36641221374045796,0.9999999999999999,SUV
0.26717557251908397,0.6666666666666666,SUV
0.2748091603053435,0.6666666666666666,SUV
0.49236641221374045,0.9999999999999999,SUV
0.32061068702290074,0.9999999999999999,SUV
0.29007633587786263,0.9999999999999999,SUV
0.4847328244274809,0.9999999999999999,Van
0.46564885496183206,0.6666666666666666,SUV
0.2862595419847328,0.6666666666666666,Sedan
0.232824427480916,0.6666666666666666,SUV
0.49618320610687017,0.9999999999999999,SUV
0.19083969465648856,0.6666666666666666,Sedan
0.5877862595419847,0.9999999999999999,Van
0.46564885496183206,0.9999999999999999,Van
0.23664122137404578,0.6666666666666666,Sedan
0.25190839694656486,0.33333333333333337,Jeep
0.3587786259541984,0.6666666666666666,Pickup
0.5038167938931297,0.6666666666666666,SUV
0.2824427480916031,0.6666666666666666,Sedan
0.2862595419847328,0.6666666666666666,Sedan
0.2595419847328244,0.6666666666666666,SUV
0.12977099236641224,0.6666666666666666,Jeep
0.3587786259541984,0.6666666666666666,Pickup
0.3435114503816794,0.6666666666666666,SUV
0.22900763358778628,0.6666666666666666,Pickup
0.5801526717557252,0.9999999999999999,Van
0.20610687022900762,0.6666666666666666,SUV
0.37786259541984724,0.9999999999999999,SUV
0.40458015267175573,0.6666666666666666,SUV
0.316793893129771,0.6666666666666666,Sedan
0.232824427480916,0.6666666666666666,Sedan
0.23664122137404578,0.6666666666666666,Sedan
0.316793893129771,0.9999999999999999,SUV
0.2557251908396947,0.6666666666666666,Sedan
0.3015267175572519,0.6666666666666666,SUV
0.3893129770992366,0.6666666666666666,SUV
0.2557251908396947,0.6666666666666666,Sedan
0.23664122137404578,0.6666666666666666,Sedan
0.36641221374045796,0.6666666666666666,Pickup
0.29007633587786263,0.6666666666666666,Sedan
0.21374045801526717,0.6666666666666666,Sedan
0.3740458015267175,0.6666666666666666,Jeep
0.26335877862595414,0.6666666666666666,SUV
0.2748091603053435,0.6666666666666666,Sedan
0.2748091603053435,0.6666666666666666,Sedan
0.2251908396946565,0.6666666666666666,Sedan
0.27862595419847325,0.6666666666666666,SUV
0.4465648854961831,0.6666666666666666,Sedan
